athlete,athleteLabel,sportLabel,genderLabel,countryLabel,birthDate,deathDate,height,weight
http://www.wikidata.org/entity/Q7396157,Sabine Hazboun,плавание,женский пол,Государство Палестина,1994-06-11T00:00:00Z,,165,52
http://www.wikidata.org/entity/Q120378939,Valerie Tarazi,плавание,женский пол,Государство Палестина,1999-10-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q8065122,Zakiya Nassar,плавание,женский пол,Государство Палестина,1987-04-02T00:00:00Z,,162,60
http://www.wikidata.org/entity/Q100272604,Kimberly Ince,плавание,женский пол,Гренада,2004-10-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q16146183,Melissa Ashby,плавание,женский пол,Гренада,1986-03-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q16240148,Oreoluwa Cherebin,плавание,женский пол,Гренада,1997-12-24T00:00:00Z,,150,54
http://www.wikidata.org/entity/Q12884381,Q12884381,плавание,женский пол,Греция,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q4692743,Aglaia Anastasiou,плавание,женский пол,Греция,1986-02-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q4762717,Angeliki Exarchou,плавание,женский пол,Греция,1985-08-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q16232484,Athina Tzavella,плавание,женский пол,Греция,1988-01-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q26300213,Eirini-Marina Alexandri,плавание,женский пол,Греция,1997-09-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q5358618,Eleftheria Evgenia Efstathiou,плавание,женский пол,Греция,1989-07-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q5359173,Eleni Georgiou,плавание,женский пол,Греция,1985-12-19T00:00:00Z,,165,52
http://www.wikidata.org/entity/Q5359176,Eleni Kosti,плавание,женский пол,Греция,1985-11-06T00:00:00Z,,175,61
http://www.wikidata.org/entity/Q16228084,Evangelia Tsagka,плавание,женский пол,Греция,1987-06-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q5416054,Evanthia Makrygianni,плавание,женский пол,Греция,1986-08-30T00:00:00Z,,170,54
http://www.wikidata.org/entity/Q112074443,Georgia Vasilopoulou,плавание,женский пол,Греция,2001-11-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q3192232,Kalliopi Araouzou,плавание,женский пол,Греция,1991-03-06T00:00:00Z,,169,
http://www.wikidata.org/entity/Q6437739,Kristel Vourna,плавание,женский пол,Греция,1992-02-11T00:00:00Z,,175,
http://www.wikidata.org/entity/Q6774482,Martha Matsa,плавание,женский пол,Греция,1987-04-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q7607040,Stella Boumi,плавание,женский пол,Греция,1988-03-31T00:00:00Z,,,
http://www.wikidata.org/entity/Q7781646,Theodora Drakou,плавание,женский пол,Греция,1992-02-06T00:00:00Z,,169,67
http://www.wikidata.org/entity/Q7781647,Theodora Giareni,плавание,женский пол,Греция,1990-03-03T00:00:00Z,,175,60
http://www.wikidata.org/entity/Q16148082,Vasiliki Angelopoulou,плавание,женский пол,Греция,1987-05-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q126855373,Yeoryía Damasioti,плавание,женский пол,Греция,2003-07-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q218409,Zoi Dimoschaki,плавание,женский пол,Греция,1985-02-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q26236437,Анна Дундунаки,плавание,женский пол,Греция,1995-09-09T00:00:00Z,,177,66
http://www.wikidata.org/entity/Q4767455,Anna Salnikova,плавание,женский пол,Грузия,1987-01-11T00:00:00Z,,167,
http://www.wikidata.org/entity/Q33320559,Meri Mumladze,плавание,женский пол,Грузия,2001-04-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q33421237,Rusudan Goginashvili,плавание,женский пол,Грузия,2001-04-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q27049332,Teona Bostashvili,плавание,женский пол,Грузия,1998-01-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q67621601,Amalie Mikkelsen,плавание,женский пол,Датское королевство,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q74562870,Amalie Vinther,плавание,женский пол,Датское королевство,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q67621630,Anna Wermuth,плавание,женский пол,Датское королевство,1996-09-26T00:00:00Z,,,
http://www.wikidata.org/entity/Q61059533,Astrid Nielsen,плавание,женский пол,Датское королевство,2002-12-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q20606716,Astrið Foldarskarð,плавание,женский пол,Датское королевство,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q9185454,Cecilie Holten,плавание,женский пол,Датское королевство,1996-03-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q16063513,Charlotte Johannsen,плавание,женский пол,Датское королевство,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q9191071,Christina Munkholm,плавание,женский пол,Датское королевство,1996-07-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q107723951,Clara Rybak-Andersen,плавание,женский пол,Датское королевство,2003-12-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q126736767,Elisabeth Ebbesen,плавание,женский пол,Датское королевство,2002-03-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q55956363,Emily Gantriis,плавание,женский пол,Датское королевство,1999-05-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q466107,Heidi Andreasen,плавание,женский пол,Датское королевство,1985-12-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q67621973,Helena Rosendahl Bach,плавание,женский пол,Датское королевство,2000-06-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q25934623,Julie Kepp Jensen,плавание,женский пол,Датское королевство,2000-01-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q11729166,Julie Levisen,плавание,женский пол,Датское королевство,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q107723958,Karoline Sørensen,плавание,женский пол,Датское королевство,2002-02-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q11737474,Katrine Holm Sørensen,плавание,женский пол,Датское королевство,1992-07-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q11738679,Kelly Riber Rasmussen,плавание,женский пол,Датское королевство,1994-01-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q11738878,Kia Hansen,плавание,женский пол,Датское королевство,1995-03-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q20608249,Krista Mørkøre,плавание,женский пол,Датское королевство,1998-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q11748220,Kristina Thomsen,плавание,женский пол,Датское королевство,1991-12-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q67622923,Laura Glerup Jensen,плавание,женский пол,Датское королевство,1998-11-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q2065491,Louise Ørnstedt,плавание,женский пол,Датское королевство,1985-03-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q20606542,Lív Erlingsdóttir Eidesgaard,плавание,женский пол,Датское королевство,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q33512973,Maj Howardsen,плавание,женский пол,Датское королевство,1997-01-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q113291292,Martine Damborg,плавание,женский пол,Датское королевство,2007-05-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q12326423,Mathilde Riis Sørensen,плавание,женский пол,Датское королевство,1988-06-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q63058108,Matilde Schrøder,плавание,женский пол,Датское королевство,1996-03-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q428776,Micha Østergaard,плавание,женский пол,Датское королевство,1987-01-31T00:00:00Z,,,
http://www.wikidata.org/entity/Q1704073,Mie Nielsen,плавание,женский пол,Датское королевство,1996-09-25T00:00:00Z,,184,67
http://www.wikidata.org/entity/Q4993530,Pernille Jessing Larsen,плавание,женский пол,Датское королевство,1992-03-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q126736768,Schastine Tabor,плавание,женский пол,Датское королевство,2005-02-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q25637506,Signhild Joensen,плавание,женский пол,Датское королевство,2000-11-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q20203587,Sára Nysted,плавание,женский пол,Датское королевство,2001-01-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q67625155,Thea Blomsterberg,плавание,женский пол,Датское королевство,2002-01-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q12339766,Trine Gudnitz,плавание,женский пол,Датское королевство,1987-07-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q20606557,Vár Erlingsdóttir Eidesgaard,плавание,женский пол,Датское королевство,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1234826,Elspa Mørkøre,плавание,женский пол,Датское королевство,1991-10-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q272922,Джанетт Оттесен,плавание,женский пол,Датское королевство,1987-12-30T00:00:00Z,,178,78
http://www.wikidata.org/entity/Q272920,Лотте Фрийс,плавание,женский пол,Датское королевство,1988-02-09T00:00:00Z,,184,72
http://www.wikidata.org/entity/Q1754792,Пернилле Блуме,плавание,женский пол,Датское королевство,1994-05-14T00:00:00Z,,171,58
http://www.wikidata.org/entity/Q466402,Рикке Мёллер Педерсен,плавание,женский пол,Датское королевство,1989-01-09T00:00:00Z,,175,61
http://www.wikidata.org/entity/Q26235042,Сара Бро,плавание,женский пол,Датское королевство,1996-03-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q33321250,Сигна Бро,плавание,женский пол,Датское королевство,1999-03-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q33424890,Эмили Бекман,плавание,женский пол,Датское королевство,1997-02-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q130638411,Divine Miansadi Mpolo,плавание,женский пол,Демократическая Республика Конго,2004-09-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q130294469,Naima-Zahra Amison,плавание,женский пол,Джибути,2003-10-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q130634417,Jasmine Schofield,плавание,женский пол,Доминика,2005-11-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q33322001,Arianna Sanna,плавание,женский пол,Доминиканская Республика,1998-05-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q5297795,Dorian McMenemy,плавание,женский пол,Доминиканская Республика,1996-10-18T00:00:00Z,,185,70
http://www.wikidata.org/entity/Q130641367,Elizabeth Jiménez,плавание,женский пол,Доминиканская Республика,2006-02-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q33320182,Vanessa Rivas,плавание,женский пол,Доминиканская Республика,1996-07-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q109531026,Amina El-Sebelgy,плавание,женский пол,Египет,1993-01-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q18241658,Aya Darwish,плавание,женский пол,Египет,1994-11-17T00:00:00Z,,159,51
http://www.wikidata.org/entity/Q4832701,Aziza Abdelfattah,плавание,женский пол,Египет,1990-12-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908226,Carine Abdelmalak,плавание,женский пол,Египет,2006-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q5210903,Dalia El-Gebaly,плавание,женский пол,Египет,1992-03-26T00:00:00Z,,170,64
http://www.wikidata.org/entity/Q66124458,Dana Akl,плавание,женский пол,Египет,1997-07-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q26459685,Dara Hassanien,плавание,женский пол,Египет,1996-04-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q67574403,Dina Hegazy,плавание,женский пол,Египет,1989-03-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q109404825,Engi El-Shazli,плавание,женский пол,Египет,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109478889,Enjy Mohamed Abouzaid,плавание,женский пол,Египет,2000-01-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908191,Farida Samra,плавание,женский пол,Египет,2004-04-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908501,Gihan Abdulla,плавание,женский пол,Египет,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q5638544,Hagar Badran,плавание,женский пол,Египет,1989-05-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q33323454,Hania Moro,плавание,женский пол,Египет,1996-10-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q110375797,Heba Selim,плавание,женский пол,Египет,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109369125,Heba Yehia,плавание,женский пол,Египет,1986-02-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q18345012,Lamyaa Badawi,плавание,женский пол,Египет,1988-04-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q26838672,Leila Abdelmoez,плавание,женский пол,Египет,1996-09-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q109531714,Logaine Abdellatif,плавание,женский пол,Египет,2003-08-26T00:00:00Z,,,
http://www.wikidata.org/entity/Q126177728,Lojine Hamed,плавание,женский пол,Египет,2004-11-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q109368481,Mai Atef,плавание,женский пол,Египет,1991-10-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q6735159,Mai Mohamed,плавание,женский пол,Египет,1990-04-04T00:00:00Z,,166,53
http://www.wikidata.org/entity/Q18342408,Mariam Omar,плавание,женский пол,Египет,1993-02-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q109408495,Mariam Sakr,плавание,женский пол,Египет,1997-02-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q109593134,May Raafat,плавание,женский пол,Египет,1985-11-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q26924642,Nada Saafan,плавание,женский пол,Египет,1996-09-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q26838674,Nariman Aly,плавание,женский пол,Египет,1998-09-29T00:00:00Z,,169,55
http://www.wikidata.org/entity/Q26924643,Nehal Saafan,плавание,женский пол,Египет,1996-09-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q18289545,Nour El-Afandi,плавание,женский пол,Египет,1993-01-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q26838675,Nour Elayoubi,плавание,женский пол,Египет,1997-01-16T00:00:00Z,,167,58
http://www.wikidata.org/entity/Q67194866,Nour Elgendy,плавание,женский пол,Египет,2004-04-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q7063895,Nouran Saleh,плавание,женский пол,Египет,1988-06-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q108922676,Rawan Eldamaty,плавание,женский пол,Египет,2004-06-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908519,Reedah Shaw,плавание,женский пол,Египет,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q26276687,Reem Kaseem,плавание,женский пол,Египет,1995-10-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109548905,Roaia Mashaly,плавание,женский пол,Египет,1998-04-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109532005,Rola Hussein,плавание,женский пол,Египет,2002-01-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q109404868,Rowan El-Badry,плавание,женский пол,Египет,1995-09-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q109408812,Rowida Hesham,плавание,женский пол,Египет,1995-05-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q16212777,Salama Ismail,плавание,женский пол,Египет,1986-09-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q26838678,Salma Negmeldin,плавание,женский пол,Египет,1996-03-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q109368966,Salma Raouf Gasser,плавание,женский пол,Египет,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109548568,Salma Zaitoun,плавание,женский пол,Египет,1997-03-31T00:00:00Z,,,
http://www.wikidata.org/entity/Q18342342,Samar Hassounah,плавание,женский пол,Египет,1987-12-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q26459683,Samia Ahmed,плавание,женский пол,Египет,1996-01-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q56632752,Samiha Mohsen,плавание,женский пол,Египет,1998-10-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q109409417,Sandy Atef,плавание,женский пол,Египет,2000-05-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908478,Sara Abdelghany,плавание,женский пол,Египет,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908385,Sara Elsammany,плавание,женский пол,Египет,2007-11-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908412,Sarah Hassanin,плавание,женский пол,Египет,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q108908146,Sarah Soliman,плавание,женский пол,Египет,2004-04-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q109404801,Shahd Mostafa,плавание,женский пол,Египет,1993-05-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q7491729,Shaza El-Sayed,плавание,женский пол,Египет,1992-12-23T00:00:00Z,,170,59
http://www.wikidata.org/entity/Q109335556,Soha Abdallah,плавание,женский пол,Египет,1986-08-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q109348385,Yasmin Abd El-Rahman,плавание,женский пол,Египет,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109531359,Yasmin Hassan,плавание,женский пол,Египет,1999-07-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q8057788,Youmna Khallaf,плавание,женский пол,Египет,1991-11-08T00:00:00Z,,165,
http://www.wikidata.org/entity/Q7306911,Рим Абдальазим,плавание,женский пол,Египет,1992-11-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q6121314,Jade Howard,плавание,женский пол,Замбия,1995-04-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q15096905,Jakie Wellman,плавание,женский пол,Замбия,1988-07-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q131360791,Mia Phiri,плавание,женский пол,Замбия,2003-05-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q33320188,Tilka Paljk,плавание,женский пол,Замбия,1997-02-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q33322006,Devyn Leask,плавание,женский пол,Зимбабве,1999-09-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q107637325,Donata Katai,плавание,женский пол,Зимбабве,2004-05-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q109560619,Kimberley Eeson,плавание,женский пол,Зимбабве,1989-09-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q109380654,Kirsten Lapham,плавание,женский пол,Зимбабве,1989-09-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q100256832,Lorna Doorman,плавание,женский пол,Зимбабве,1998-04-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q109380710,Maxine Heard,плавание,женский пол,Зимбабве,1991-04-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q128305191,Mikayla Makwabarara,плавание,женский пол,Зимбабве,2008-03-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q109380569,Moira Fraser,плавание,женский пол,Зимбабве,1991-03-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q109553589,Nicole Horn,плавание,женский пол,Зимбабве,1988-06-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q65971471,Paige van der Westhuizen,плавание,женский пол,Зимбабве,2003-04-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q33424030,Robyn Lee,плавание,женский пол,Зимбабве,1999-01-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q109366706,Samantha Richter,плавание,женский пол,Зимбабве,1989-08-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q109553860,Samantha Welch,плавание,женский пол,Зимбабве,1995-11-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q109551041,Tarryn Rennie,плавание,женский пол,Зимбабве,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q128305247,Vhenekai Dhemba,плавание,женский пол,Зимбабве,2006-10-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q106348396,Q106348396,плавание,женский пол,Израиль,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17505316,Q17505316,плавание,женский пол,Израиль,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726302,Q20726302,плавание,женский пол,Израиль,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726312,Q20726312,плавание,женский пол,Израиль,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726331,Q20726331,плавание,женский пол,Израиль,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20830654,Q20830654,плавание,женский пол,Израиль,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q27990429,Q27990429,плавание,женский пол,Израиль,1997-01-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q28244955,Q28244955,плавание,женский пол,Израиль,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q37763053,Q37763053,плавание,женский пол,Израиль,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q58928051,Q58928051,плавание,женский пол,Израиль,1992-06-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q63437474,Q63437474,плавание,женский пол,Израиль,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q6846728,Q6846728,плавание,женский пол,Израиль,1994-11-26T00:00:00Z,,,
http://www.wikidata.org/entity/Q7056198,Amit Bechar,плавание,женский пол,Израиль,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q3339632,Amit Ivry,плавание,женский пол,Израиль,1989-09-02T00:00:00Z,,170,65
http://www.wikidata.org/entity/Q12409905,Anastasia Korotkov,плавание,женский пол,Израиль,1990-12-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q20191491,Andrea Murez,плавание,женский пол,Израиль,1992-01-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726326,Ania Rabinovich,плавание,женский пол,Израиль,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q7054397,Anna Volchkov,плавание,женский пол,Израиль,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q28310241,Aviv Barzelay,плавание,женский пол,Израиль,2002-05-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q126539572,Ayla Spitz,плавание,женский пол,Израиль,2001-01-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q55808487,Becky Posner,плавание,женский пол,Израиль,2004-02-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726324,Danit Kama,плавание,женский пол,Израиль,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q113537072,Daria Golovaty,плавание,женский пол,Израиль,2005-08-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q6587195,Doa Masarwa,плавание,женский пол,Израиль,1990-05-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q7053675,Efrat Rotsztein,плавание,женский пол,Израиль,1992-06-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q5415041,Eva Fabian,плавание,женский пол,Израиль,1993-08-03T00:00:00Z,,1.6,
http://www.wikidata.org/entity/Q47010005,Gali Zilberberg,плавание,женский пол,Израиль,2001-05-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q24849744,Ievgeniia Tetelbaum,плавание,женский пол,Израиль,1991-07-31T00:00:00Z,,158,49
http://www.wikidata.org/entity/Q28097796,Inbar Mark,плавание,женский пол,Израиль,1998-02-11T00:00:00Z,,,
http://www.wikidata.org/entity/Q65038300,Ital Shaposhnikov,плавание,женский пол,Израиль,2001-09-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q12411147,Keren Siebner,плавание,женский пол,Израиль,1990-06-09T00:00:00Z,,180,68
http://www.wikidata.org/entity/Q27020079,Lea Polonsky,плавание,женский пол,Израиль,2002-05-25T00:00:00Z,,1.8,
http://www.wikidata.org/entity/Q16133499,Martina Marks,плавание,женский пол,Израиль,1995-01-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q18966188,Marva Harpak,плавание,женский пол,Израиль,1988-06-12T00:00:00Z,,1.75,
http://www.wikidata.org/entity/Q20829395,Michal Liberman,плавание,женский пол,Израиль,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q47402485,Mika Rabinovich,плавание,женский пол,Израиль,2002-12-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726310,Mona Meron,плавание,женский пол,Израиль,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q6630019,Mor Fleishman,плавание,женский пол,Израиль,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q60693785,Nicol Samsonyk,плавание,женский пол,Израиль,1994-08-15T00:00:00Z,2018-10-30T00:00:00Z,,
http://www.wikidata.org/entity/Q135103285,Ofek Adir,плавание,женский пол,Израиль,2006-06-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q20817417,Roni Bove,плавание,женский пол,Израиль,1996-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20726313,Sari Matzri,плавание,женский пол,Израиль,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20827635,Shahar Menachem,плавание,женский пол,Израиль,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q135474678,Shane Golland,плавание,женский пол,Израиль,2007-01-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q47501790,Shir Kalmanovitz,плавание,женский пол,Израиль,1991-08-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q131308166,Tom Mienis,плавание,женский пол,Израиль,2005-03-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q135489802,Valeriia Finkel,плавание,женский пол,Израиль,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20826606,Yael Danieli,плавание,женский пол,Израиль,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q7027417,Yuliya Banach,плавание,женский пол,Израиль,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16131319,Zohar Shikler,плавание,женский пол,Израиль,1997-07-08T00:00:00Z,,178,61
http://www.wikidata.org/entity/Q66754219,Sharon Steinman,плавание,женский пол,Израиль,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q55973421,Анастасия Горбенко,плавание,женский пол,Израиль,2003-08-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q18763485,Bhakti Sharma,плавание,женский пол,Индия,1989-11-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q33425697,Damini Gowda,плавание,женский пол,Индия,1999-02-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q126922616,Dhinidhi Desinghu,плавание,женский пол,Индия,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16847407,Kanchanmala Pande,плавание,женский пол,Индия,1990-12-31T00:00:00Z,,,
http://www.wikidata.org/entity/Q53410308,Maana Patel,плавание,женский пол,Индия,2000-03-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q132475998,Mannata Mishra,плавание,женский пол,Индия,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q122883088,Nina Venkatesh,плавание,женский пол,Индия,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q23883565,Poorva Shetye,плавание,женский пол,Индия,1993-03-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q7496576,Shikha Tandon,плавание,женский пол,Индия,1985-01-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q26499410,Shivani Kataria,плавание,женский пол,Индия,1997-09-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q130086275,Adinda Larasati Dewi Kirana,плавание,женский пол,Индонезия,2000-03-04T00:00:00Z,,,
